colorNameId,participantId,lang0,phaseNum,trialNum,tileNum,name,r,g,b,lab_l,lab_a,lab_b
3413,3428,English (English),0,6,4,Yellow green,229,255,0,95,-32,92
3414,3428,English (English),0,6,5,Burnt orange,255,174,0,77,19,80
3415,3428,English (English),0,6,6,Hot pink,255,0,254,60,98,-60
3416,3428,English (English),0,6,7,Red,255,0,25,53,80,60
3417,3428,English (English),0,6,8,Aqua,0,255,201,89,-62,11
3418,3428,English (English),0,6,9,Bright green,84,255,0,88,-78,84
3419,3428,English (English),0,6,10,Magenta,255,0,184,56,89,-26
3420,3428,English (English),0,6,11,Yellow,255,251,0,96,-19,93
3421,3446,English (English),0,6,0,blue,0,185,255,70,-14,-45
3422,3446,English (English),0,6,1,green,145,255,0,90,-62,86
3423,3446,English (English),0,6,2,red,255,0,29,53,80,58
3424,3446,English (English),0,6,3,pink,255,0,137,55,85,0
3425,3446,English (English),0,6,4,orange,255,92,0,60,59,70
3426,3446,English (English),0,6,5,teal,0,255,227,90,-55,0
3427,3446,English (English),0,6,6,yellow,255,238,0,92,-13,91
3428,3446,English (English),0,6,7,purple,212,0,255,53,92,-72
3429,3446,English (English),0,6,8,blue,0,92,255,45,41,-86
3430,3446,English (English),0,6,9,blue,0,54,255,37,63,-99
3431,3446,English (English),0,6,10,yellow,215,255,0,94,-37,91
3432,3446,English (English),0,6,11,red,255,0,102,54,82,18
3433,3451,English (English),0,1,0,orange,255,145,0,70,34,76
3434,3451,English (English),0,1,1,lime,181,255,0,92,-50,88
3435,3451,English (English),0,1,2,,255,212,0,86,0,86
3436,3451,English (English),0,1,3,cyan,0,145,255,59,8,-63
3437,3451,English (English),0,1,4,magenta,255,0,219,58,93,-43
3438,3451,English (English),0,1,5,Yellow,253,255,0,96,-22,94
3439,3451,English (English),0,1,6,Purple,180,0,255,48,88,-81
3440,3451,English (English),0,1,7,blue,0,89,255,44,43,-87
3441,3451,English (English),0,1,8,violet,145,0,255,43,84,-89
3442,3451,English (English),0,1,9,green,0,255,37,87,-85,78
3443,3451,English (English),0,1,10,lime,0,255,120,88,-77,50
3444,3451,English (English),0,1,11,pink,255,0,167,56,87,-17
3445,3453,English (English),0,1,0,Teal,0,255,150,88,-73,36
3446,3453,English (English),0,1,1,Hunters Orange,255,118,0,65,47,72
3447,3453,English (English),0,1,2,Mint,0,255,109,88,-79,54
3448,3453,English (English),0,1,3,Blue,0,138,255,57,12,-66
3449,3453,English (English),0,1,4,Royal Purple,107,0,255,38,81,-97
3450,3453,English (English),0,1,5,Navy blue,0,117,255,51,25,-75
3451,3453,English (English),0,1,6,Lime,0,255,62,87,-84,72
3452,3453,English (English),0,1,7,Sky blue,0,214,255,79,-29,-32
3453,3453,English (English),0,1,8,Bright red,255,0,24,53,80,60
3454,3453,English (English),0,1,9,Pale blue,0,245,255,88,-43,-18
3455,3453,English (English),0,1,10,Tangerine,255,139,0,69,37,75
3456,3453,English (English),0,1,11,Magenta,255,0,70,53,81,37
3457,3451,English (English),0,3,0,Magenta,255,0,209,57,92,-38
3458,3451,English (English),0,3,1,Blue,0,59,255,38,60,-97
3459,3451,English (English),0,3,2,Red,255,0,13,53,80,64
3460,3451,English (English),0,3,3,Teal,0,255,227,90,-55,0
3461,3451,English (English),0,3,4,Yellow,255,214,0,86,-1,86
3462,3451,English (English),0,3,5,Blue,0,103,255,48,34,-81
3463,3451,English (English),0,3,6,Lime,125,255,0,89,-68,85
3464,3451,English (English),0,3,7,,255,0,101,54,82,19
3465,3451,English (English),0,3,8,<agemta,232,0,255,56,94,-67
3466,3451,English (English),0,3,9,Teal,0,255,211,89,-59,6
3467,3451,English (English),0,3,10,red,255,67,0,57,68,68
3468,3451,English (English),0,3,11,Sky blue,0,251,255,89,-46,-15
3469,3454,English (English),0,1,0,Purple,167,0,255,46,86,-84
3470,3454,English (English),0,1,1,Purple,145,0,255,43,84,-89
3471,3454,English (English),0,1,2,Blue,0,120,255,52,23,-74
3472,3454,English (English),0,1,3,Sky blue,0,227,255,82,-35,-26
3473,3454,English (English),0,1,4,Baby blue,0,198,255,74,-21,-39
3474,3454,English (English),0,1,5,Fuchsia,235,0,255,56,95,-66
3475,3454,English (English),0,1,6,Yellow,242,255,0,96,-26,93
3476,3454,English (English),0,1,7,Yellow green,187,255,0,92,-48,89
3477,3454,English (English),0,1,8,Orange,255,159,0,73,27,78
3478,3454,English (English),0,1,9,Red,255,0,64,53,81,40
3479,3454,English (English),0,1,10,Orange,255,133,0,68,40,74
3480,3454,English (English),0,1,11,Red,255,0,41,53,80,52
3481,3451,English (English),0,6,0,Orange,255,164,0,74,24,78
3482,3451,English (English),0,6,1,Red,255,0,60,53,81,42
3483,3451,English (English),0,6,2,Lime,0,255,97,88,-80,59
3484,3451,English (English),0,6,3,Lime,187,255,0,92,-48,89
3485,3451,English (English),0,6,4,Magenta,255,0,132,55,84,1
3486,3451,English (English),0,6,5,Cyan,0,255,177,89,-67,23
3487,3451,English (English),0,6,6,Blue,0,29,255,34,73,-104
3488,3451,English (English),0,6,7,Teal,0,207,255,77,-25,-35
3489,3451,English (English),0,6,8,Teal,0,127,255,54,19,-71
3490,3451,English (English),0,6,9,Teal,0,172,255,67,-7,-51
3491,3451,English (English),0,6,10,ORange,255,108,0,63,52,71
3492,3451,English (English),0,6,11,Teal,0,190,255,72,-17,-42
3493,3456,English (English),0,1,0,Yellow,255,243,0,94,-15,92
3494,3456,English (English),0,1,1,Blue green,0,255,174,89,-68,24
3495,3456,English (English),0,1,2,Red,255,60,0,56,70,68
3496,3456,English (English),0,1,3,Light blue,0,182,255,69,-12,-46
3497,3456,English (English),0,1,4,Orange,255,120,0,65,46,73
3498,3456,English (English),0,1,5,Mustard yellow,255,202,0,83,4,84
3499,3456,English (English),0,1,6,Royal blue,0,22,255,33,75,-105
3500,3456,English (English),0,1,7,Turquoise,0,255,218,90,-58,3
3501,3456,English (English),0,1,8,Blue,0,128,255,54,18,-70
3502,3456,English (English),0,1,9,Yellow,228,255,0,95,-32,92
3503,3456,English (English),0,1,10,Green,0,255,150,88,-73,36
3504,3456,English (English),0,1,11,Hot pink,255,0,202,57,91,-35
3505,3459,English (English),0,1,0,aqua,0,236,255,85,-39,-22
3506,3459,English (English),0,1,1,cornflower blue,0,184,255,70,-13,-45
3507,3459,English (English),0,1,2,neon green,0,255,60,87,-84,73
3508,3459,English (English),0,1,3,neon pink,255,0,224,58,94,-46
3509,3459,English (English),0,1,4,orange,255,93,0,60,58,70
3510,3459,English (English),0,1,5,purple,126,0,255,40,83,-93
3511,3459,English (English),0,1,6,medium blue,0,138,255,57,12,-66
3512,3459,English (English),0,1,7,royal blue,33,0,255,33,79,-106
3513,3459,English (English),0,1,8,yellow-green,171,255,0,91,-54,88
3514,3459,English (English),0,1,9,green-yellow,116,255,0,89,-71,85
3515,3459,English (English),0,1,10,deep pink,255,0,159,55,87,-12
3516,3459,English (English),0,1,11,pink-purple,171,0,255,46,87,-83
3517,3456,English (English),0,3,0,Royal blue,0,46,255,36,66,-101
3518,3456,English (English),0,3,1,Blue,0,104,255,48,33,-81
3519,3456,English (English),0,3,2,Red,255,0,46,53,80,50
3520,3456,English (English),0,3,3,Blue,0,138,255,57,12,-66
3521,3456,English (English),0,3,4,Blue,0,88,255,44,43,-87
3522,3456,English (English),0,3,5,Hot pink,255,0,241,59,96,-54
3523,3456,English (English),0,3,6,Bright green,0,255,49,87,-84,76
3524,3456,English (English),0,3,7,Aqua,0,249,255,89,-45,-16
3525,3456,English (English),0,3,8,Pink purple,233,0,255,56,94,-66
3526,3456,English (English),0,3,9,Purple,133,0,255,41,83,-92
3527,3456,English (English),0,3,10,Turquoise,0,255,232,90,-54,-3
3528,3456,English (English),0,3,11,Dark pink,255,0,138,55,85,-1
3529,3459,English (English),0,3,0,golden,255,225,0,89,-6,88
3530,3459,English (English),0,3,1,dark pink,255,0,120,54,83,8
3531,3459,English (English),0,3,2,blue,0,77,255,42,50,-91
3532,3459,English (English),0,3,3,ugly green,220,255,0,94,-35,91
3533,3459,English (English),0,3,4,aqua,0,255,214,90,-59,5
3534,3459,English (English),0,3,5,blue-aqua,0,255,252,91,-48,-12
3535,3459,English (English),0,3,6,dark orange,255,52,0,55,72,68
3536,3459,English (English),0,3,7,royal blue,0,34,255,34,71,-103
3537,3459,English (English),0,3,8,medium blue green,0,255,152,88,-72,35
3538,3459,English (English),0,3,9,cornflower blue,0,122,255,53,22,-73
3539,3459,English (English),0,3,10,neon yellow,232,255,0,95,-30,92
3540,3459,English (English),0,3,11,light green,0,255,166,89,-70,28
3541,3459,English (English),0,6,0,cornflower blue,0,174,255,67,-8,-50
3542,3459,English (English),0,6,1,aqua,0,220,255,80,-32,-29
3543,3459,English (English),0,6,2,blue,0,113,255,50,28,-77
3544,3459,English (English),0,6,3,green,0,255,80,88,-82,66
3545,3459,English (English),0,6,4,orange,255,161,0,74,26,78
3546,3459,English (English),0,6,5,tomato red,255,0,24,53,80,60
3547,3459,English (English),0,6,6,dark pink,255,0,176,56,88,-21
3548,3459,English (English),0,6,7,neon pink,255,0,250,60,97,-58
3549,3459,English (English),0,6,8,dull red,255,0,59,53,81,43
3550,3459,English (English),0,6,9,pinky red,255,0,87,53,82,27
3551,3459,English (English),0,6,10,dark orange,255,128,0,67,42,74
3552,3459,English (English),0,6,11,golden,255,191,0,81,10,83
3553,3456,English (English),0,6,0,Yellow,255,214,0,86,-1,86
3554,3456,English (English),0,6,1,Like green,145,255,0,90,-62,86
3555,3456,English (English),0,6,2,Orange,255,115,0,64,49,72
3556,3456,English (English),0,6,3,Light blue,0,224,255,82,-34,-27
3557,3456,English (English),0,6,4,Bright green,78,255,0,88,-79,84
3558,3456,English (English),0,6,5,Red pink,255,0,72,53,81,36
3559,3456,English (English),0,6,6,Dark pink,255,0,101,54,82,19
3560,3456,English (English),0,6,7,Hot pink,255,0,166,56,87,-16
3561,3456,English (English),0,6,8,Green,0,255,94,88,-81,61
3562,3456,English (English),0,6,9,Purple,176,0,255,47,87,-82
3563,3456,English (English),0,6,10,Blue,0,169,255,66,-5,-52
3564,3456,English (English),0,6,11,Mustard yellow,255,154,0,72,29,77
3565,3467,English (English),0,1,0,Fuscha,224,0,255,55,93,-69
3566,3467,English (English),0,1,1,Lime Green,108,255,0,89,-73,85
3567,3467,English (English),0,1,2,Violet,177,0,255,47,87,-81
3568,3467,English (English),0,1,3,Cyan,0,211,255,78,-27,-33
3569,3467,English (English),0,1,4,Orange,255,134,0,68,39,74
3570,3467,English (English),0,1,5,Royal Blue,0,93,255,45,40,-85
3571,3467,English (English),0,1,6,Yellow,255,224,0,89,-6,88
3572,3467,English (English),0,1,7,Magenta,255,0,225,58,94,-46
3573,3467,English (English),0,1,8,Blue,0,115,255,51,26,-76
3574,3467,English (English),0,1,9,Red,255,50,0,55,73,68
3575,3467,English (English),0,1,10,Yellow Green,196,255,0,93,-44,89
3576,3467,English (English),0,1,11,Sky Blue,0,146,255,59,7,-62
3577,3468,English (English),0,1,0,Royal Blue,0,35,255,34,71,-103
3578,3468,English (English),0,1,1,Aquamarine,0,255,205,89,-61,9
3579,3468,English (English),0,1,2,Fuschia,255,0,221,58,93,-44
3580,3468,English (English),0,1,3,Banana Yellow,255,250,0,95,-19,93
3581,3468,English (English),0,1,4,Blue,0,93,255,45,40,-85
3582,3468,English (English),0,1,5,Green,19,255,0,87,-85,83
3583,3468,English (English),0,1,6,Magenta,255,0,183,56,89,-25
3584,3468,English (English),0,1,7,Gold,255,160,0,73,26,78
3585,3468,English (English),0,1,8,Yellow,255,226,0,89,-7,89
3586,3468,English (English),0,1,9,Orange,255,104,0,62,54,71
3587,3468,English (English),0,1,10,Purple,102,0,255,37,81,-98
3588,3468,English (English),0,1,11,Lipstick Red,255,0,75,53,81,34
3589,3469,English (English),0,1,0,Red,255,0,53,53,80,46
3590,3469,English (English),0,1,1,Pink,255,0,143,55,85,-4
3591,3469,English (English),0,1,2,Yellow,255,208,0,85,1,85
3592,3469,English (English),0,1,3,Red,255,0,38,53,80,54
3593,3469,English (English),0,1,4,Orangw,255,165,0,74,23,78
3594,3469,English (English),0,1,5,Turquoise,0,255,227,90,-55,0
3595,3469,English (English),0,1,6,Blue,0,104,255,48,33,-81
3596,3469,English (English),0,1,7,Lime green,61,255,0,88,-81,83
3597,3469,English (English),0,1,8,Lilac,236,0,255,57,95,-66
3598,3469,English (English),0,1,9,Seafoam,0,255,190,89,-64,17
